model,fpr,tpr,threshold
Logistic Regression,0.0,0.0,
Logistic Regression,0.0,0.0021413276231263,0.9418805112104072
Logistic Regression,0.0,0.0214132762312633,0.8560652891646201
Logistic Regression,0.0007727975270479,0.0214132762312633,0.8516694755603895
Logistic Regression,0.0007727975270479,0.0235546038543897,0.851280879254604
Logistic Regression,0.0015455950540958,0.0235546038543897,0.8509107412074368
Logistic Regression,0.0015455950540958,0.0278372591006423,0.8455954033726617
Logistic Regression,0.0030911901081916,0.0278372591006423,0.843063836394822
Logistic Regression,0.0030911901081916,0.0406852248394004,0.8360085181801874
Logistic Regression,0.0038639876352395,0.0406852248394004,0.8331956051553626
Logistic Regression,0.0038639876352395,0.0513918629550321,0.8279780312424241
Logistic Regression,0.0046367851622874,0.0513918629550321,0.8265382837078864
Logistic Regression,0.0046367851622874,0.0578158458244111,0.8216673264584243
Logistic Regression,0.0054095826893353,0.0578158458244111,0.8196411904145063
Logistic Regression,0.0054095826893353,0.0642398286937901,0.8176566653367635
Logistic Regression,0.0061823802163833,0.0642398286937901,0.8152908129570773
Logistic Regression,0.0061823802163833,0.0728051391862955,0.8108031052869424
Logistic Regression,0.0077279752704791,0.0728051391862955,0.8091740055031926
Logistic Regression,0.0077279752704791,0.0942184154175588,0.8000918798731227
Logistic Regression,0.008500772797527,0.0942184154175588,0.7981448672106998
Logistic Regression,0.008500772797527,0.1027837259100642,0.7935651760052035
Logistic Regression,0.0092735703245749,0.1027837259100642,0.7934875446657005
Logistic Regression,0.0092735703245749,0.1049250535331905,0.7909733228144397
Logistic Regression,0.0123647604327666,0.1049250535331905,0.7883244671714846
Logistic Regression,0.0123647604327666,0.1070663811563169,0.7879097322106254
Logistic Regression,0.0131375579598145,0.1070663811563169,0.7866209200457489
Logistic Regression,0.0131375579598145,0.1092077087794432,0.7854678340302638
Logistic Regression,0.0139103554868624,0.1092077087794432,0.7811196390760082
Logistic Regression,0.0139103554868624,0.1113490364025695,0.781090183988043
Logistic Regression,0.0146831530139103,0.1113490364025695,0.7807837511426778
Logistic Regression,0.0146831530139103,0.1241970021413276,0.7697882234738218
Logistic Regression,0.0154559505409582,0.1241970021413276,0.7696633269861631
Logistic Regression,0.0154559505409582,0.1306209850107066,0.7677181730466057
Logistic Regression,0.0162287480680061,0.1306209850107066,0.7645685594532442
Logistic Regression,0.0162287480680061,0.1327623126338329,0.7642948297267269
Logistic Regression,0.017001545595054,0.1327623126338329,0.7641695289595335
Logistic Regression,0.017001545595054,0.1349036402569593,0.7640346698772738
Logistic Regression,0.017774343122102,0.1349036402569593,0.7638674223703821
Logistic Regression,0.017774343122102,0.139186295503212,0.7632481682306996
Logistic Regression,0.0193199381761978,0.139186295503212,0.7609117565307078
Logistic Regression,0.0193199381761978,0.1434689507494646,0.7594397800140216
Logistic Regression,0.0200927357032457,0.1434689507494646,0.759276983300059
Logistic Regression,0.0200927357032457,0.1605995717344753,0.7496681949997341
Logistic Regression,0.0216383307573415,0.1605995717344753,0.7455456149323978
Logistic Regression,0.0216383307573415,0.1670235546038544,0.7440429215053959
Logistic Regression,0.0224111282843894,0.1670235546038544,0.7438362618017019
Logistic Regression,0.0224111282843894,0.1691648822269807,0.7433315919680606
Logistic Regression,0.0231839258114374,0.1691648822269807,0.7430125098652915
Logistic Regression,0.0231839258114374,0.171306209850107,0.741516667721759
Logistic Regression,0.0239567233384853,0.171306209850107,0.7414035711998127
Logistic Regression,0.0239567233384853,0.1734475374732334,0.7413784624122354
Logistic Regression,0.0247295208655332,0.1734475374732334,0.7412190789011818
Logistic Regression,0.0247295208655332,0.2012847965738758,0.7290910768567984
Logistic Regression,0.0255023183925811,0.2012847965738758,0.7288184989893116
Logistic Regression,0.0255023183925811,0.2034261241970021,0.7284844046120829
Logistic Regression,0.026275115919629,0.2034261241970021,0.7276014039466461
Logistic Regression,0.026275115919629,0.2162740899357601,0.7208116039952517
Logistic Regression,0.0278207109737248,0.2162740899357601,0.7201819890285313
Logistic Regression,0.0278207109737248,0.2269807280513918,0.717285139802771
Logistic Regression,0.0316846986089644,0.2269807280513918,0.7132467638830091
Logistic Regression,0.0316846986089644,0.2698072805139186,0.6998259937895853
Logistic Regression,0.0324574961360123,0.2698072805139186,0.6970915850303785
Logistic Regression,0.0324574961360123,0.2762312633832976,0.69558627813445
Logistic Regression,0.0332302936630602,0.2762312633832976,0.6952895133051287
Logistic Regression,0.0332302936630602,0.2826552462526767,0.6947217553191686
Logistic Regression,0.0347758887171561,0.2826552462526767,0.694187893544297
Logistic Regression,0.0347758887171561,0.2890792291220557,0.693327739363869
Logistic Regression,0.035548686244204,0.2890792291220557,0.693228609755666
Logistic Regression,0.035548686244204,0.2955032119914347,0.6896373001210244
Logistic Regression,0.0363214837712519,0.2955032119914347,0.6891723869757348
Logistic Regression,0.0363214837712519,0.2997858672376873,0.6884675398784335
Logistic Regression,0.0370942812982998,0.2997858672376873,0.6883560648686503
Logistic Regression,0.0370942812982998,0.3019271948608137,0.6869715648009309
Logistic Regression,0.0378670788253477,0.3019271948608137,0.6864190923471905
Logistic Regression,0.0378670788253477,0.3083511777301927,0.6830142468407577
Logistic Regression,0.0394126738794435,0.3083511777301927,0.6818010887716269
Logistic Regression,0.0394126738794435,0.3233404710920771,0.6765959928803137
Logistic Regression,0.0401854714064915,0.3233404710920771,0.6755412603960567
Logistic Regression,0.0401854714064915,0.3254817987152034,0.6746325872702092
Logistic Regression,0.0409582689335394,0.3254817987152034,0.673125863635473
Logistic Regression,0.0409582689335394,0.3319057815845824,0.6713423561112264
Logistic Regression,0.0417310664605873,0.3319057815845824,0.6711230644608701
Logistic Regression,0.0417310664605873,0.3447537473233404,0.6644884528902009
Logistic Regression,0.0425038639876352,0.3447537473233404,0.664335566133308
Logistic Regression,0.0425038639876352,0.3468950749464668,0.6622488124905583
Logistic Regression,0.044049459041731,0.3468950749464668,0.6618728574886699
Logistic Regression,0.044049459041731,0.3490364025695932,0.661207556956258
Logistic Regression,0.0448222565687789,0.3490364025695932,0.6608405651437307
Logistic Regression,0.0448222565687789,0.3533190578158458,0.6576859432967596
Logistic Regression,0.0463678516228748,0.3533190578158458,0.655310313749672
Logistic Regression,0.0463678516228748,0.3554603854389722,0.6550219184007797
Logistic Regression,0.0479134466769706,0.3554603854389722,0.6543655167277178
Logistic Regression,0.0479134466769706,0.3597430406852248,0.6527852773416433
Logistic Regression,0.0494590417310664,0.3597430406852248,0.6518225141317423
Logistic Regression,0.0494590417310664,0.3640256959314775,0.6507933359013074
Logistic Regression,0.0510046367851622,0.3640256959314775,0.6495243743586465
Logistic Regression,0.0510046367851622,0.3661670235546038,0.6493761053494663
Logistic Regression,0.0540958268933539,0.3661670235546038,0.6457950309411102
Logistic Regression,0.0540958268933539,0.3725910064239828,0.6407729739322748
Logistic Regression,0.0556414219474497,0.3725910064239828,0.6388081372258105
Logistic Regression,0.0556414219474497,0.3747323340471092,0.6386078520655042
Logistic Regression,0.0579598145285935,0.3747323340471092,0.6334152640180881
Logistic Regression,0.0579598145285935,0.3768736616702355,0.6332057759822317
Logistic Regression,0.0587326120556414,0.3768736616702355,0.632744545783588
Logistic Regression,0.0587326120556414,0.3832976445396145,0.6287224053958431
Logistic Regression,0.0602782071097372,0.3832976445396145,0.6281554448022332
Logistic Regression,0.0602782071097372,0.3918629550321199,0.6199052932849484
Logistic Regression,0.061823802163833,0.3918629550321199,0.6197763239757936
Logistic Regression,0.061823802163833,0.4047109207708779,0.6154061530552463
Logistic Regression,0.0633693972179289,0.4047109207708779,0.6145857269645383
Logistic Regression,0.0633693972179289,0.4089935760171306,0.6130519042336432
Logistic Regression,0.0641421947449768,0.4089935760171306,0.6129561194921235
Logistic Regression,0.0641421947449768,0.4154175588865096,0.6106323682504721
Logistic Regression,0.0649149922720247,0.4154175588865096,0.6101176178373519
Logistic Regression,0.0649149922720247,0.4197002141327623,0.6092290853602167
Logistic Regression,0.0672333848531684,0.4197002141327623,0.6045969399898675
Logistic Regression,0.0672333848531684,0.4282655246252677,0.6013656916515848
Logistic Regression,0.0680061823802163,0.4282655246252677,0.6004029126951154
Logistic Regression,0.0680061823802163,0.4325481798715203,0.5986933117533862
Logistic Regression,0.0695517774343122,0.4325481798715203,0.5978780702015413
Logistic Regression,0.0695517774343122,0.4475374732334047,0.5924686274729947
Logistic Regression,0.0703245749613601,0.4475374732334047,0.5917987471271768
Logistic Regression,0.0703245749613601,0.45610278372591,0.5883888686416999
Logistic Regression,0.071097372488408,0.45610278372591,0.5845790412162727
Logistic Regression,0.071097372488408,0.4582441113490364,0.5842876988630106
Logistic Regression,0.0718701700154559,0.4582441113490364,0.5836268918136359
Logistic Regression,0.0718701700154559,0.4646680942184154,0.5811947582683552
Logistic Regression,0.0772797527047913,0.4646680942184154,0.5751679377365164
Logistic Regression,0.0772797527047913,0.4668094218415418,0.5750530943411847
Logistic Regression,0.080370942812983,0.4668094218415418,0.5708761912679592
Logistic Regression,0.080370942812983,0.4689507494646681,0.5704171360200716
Logistic Regression,0.0819165378670788,0.4689507494646681,0.5662093456116429
Logistic Regression,0.0819165378670788,0.4753747323340471,0.5642561063883405
Logistic Regression,0.0834621329211746,0.4753747323340471,0.5638777148258551
Logistic Regression,0.0834621329211746,0.4817987152034261,0.558284332998804
Logistic Regression,0.0857805255023183,0.4817987152034261,0.5568797728972139
Logistic Regression,0.0857805255023183,0.4839400428265524,0.5537605992207958
Logistic Regression,0.0880989180834621,0.4839400428265524,0.55279781448949
Logistic Regression,0.0880989180834621,0.4860813704496788,0.5514651852195007
Logistic Regression,0.0896445131375579,0.4860813704496788,0.5505257708636081
Logistic Regression,0.0896445131375579,0.4882226980728051,0.5492059075808458
Logistic Regression,0.0911901081916537,0.4882226980728051,0.5482058794912248
Logistic Regression,0.0911901081916537,0.4946466809421841,0.5460562363940774
Logistic Regression,0.0942812982998454,0.4946466809421841,0.5438813939335472
Logistic Regression,0.0942812982998454,0.4989293361884368,0.5437357705701484
Logistic Regression,0.0965996908809891,0.4989293361884368,0.542240561248678
Logistic Regression,0.0965996908809891,0.5074946466809421,0.5389678212733101
Logistic Regression,0.098145285935085,0.5074946466809421,0.5382051746098578
Logistic Regression,0.098145285935085,0.5139186295503212,0.5356015403800698
Logistic Regression,0.0996908809891808,0.5139186295503212,0.5307164300009856
Logistic Regression,0.0996908809891808,0.5160599571734475,0.5305506054531371
Logistic Regression,0.1004636785162287,0.5160599571734475,0.5304881819221604
Logistic Regression,0.1004636785162287,0.5182012847965739,0.5303509137008685
Logistic Regression,0.1035548686244204,0.5182012847965739,0.5274547805157654
Logistic Regression,0.1035548686244204,0.5267665952890792,0.5226190492108411
Logistic Regression,0.1074188562596599,0.5267665952890792,0.5186453960758486
Logistic Regression,0.1074188562596599,0.5310492505353319,0.5175366232021308
Logistic Regression,0.1089644513137557,0.5310492505353319,0.516632216523388
Logistic Regression,0.1089644513137557,0.5353319057815846,0.5146551862554022
Logistic Regression,0.1097372488408037,0.5353319057815846,0.5142554006523211
Logistic Regression,0.1097372488408037,0.5417558886509636,0.5094872978910345
Logistic Regression,0.1105100463678516,0.5417558886509636,0.5092323057315427
Logistic Regression,0.1105100463678516,0.5481798715203426,0.507715111168709
Logistic Regression,0.1112828438948995,0.5481798715203426,0.5076720644412713
Logistic Regression,0.1112828438948995,0.550321199143469,0.5075193069566873
Logistic Regression,0.1128284389489953,0.550321199143469,0.5070275731750719
Logistic Regression,0.1128284389489953,0.5524625267665952,0.5059398262719876
Logistic Regression,0.1136012364760432,0.5524625267665952,0.5057178182774558
Logistic Regression,0.1136012364760432,0.5546038543897216,0.5046788997366746
Logistic Regression,0.1143740340030912,0.5546038543897216,0.5022928188717783
Logistic Regression,0.1143740340030912,0.556745182012848,0.5010446603110642
Logistic Regression,0.1166924265842349,0.556745182012848,0.4993453440799559
Logistic Regression,0.1166924265842349,0.5610278372591007,0.496633447375448
Logistic Regression,0.1182380216383307,0.5610278372591007,0.4958303482894262
Logistic Regression,0.1182380216383307,0.576017130620985,0.4901320324581038
Logistic Regression,0.124420401854714,0.576017130620985,0.4843866246151277
Logistic Regression,0.124420401854714,0.5781584582441114,0.4843403976012866
Logistic Regression,0.125193199381762,0.5781584582441114,0.4833215365361915
Logistic Regression,0.125193199381762,0.582441113490364,0.4824416232107557
Logistic Regression,0.1282843894899536,0.582441113490364,0.4791087711127168
Logistic Regression,0.1282843894899536,0.5845824411134903,0.4774112567813157
Logistic Regression,0.1329211746522411,0.5845824411134903,0.472547353866834
Logistic Regression,0.1329211746522411,0.5867237687366167,0.4714288791887566
Logistic Regression,0.133693972179289,0.5867237687366167,0.4712174435937808
Logistic Regression,0.133693972179289,0.588865096359743,0.4686196671269647
Logistic Regression,0.1344667697063369,0.588865096359743,0.4655736092960487
Logistic Regression,0.1344667697063369,0.5931477516059958,0.4640682056910828
Logistic Regression,0.1367851622874807,0.5931477516059958,0.4609953567703422
Logistic Regression,0.1367851622874807,0.5974304068522484,0.4590576416201847
Logistic Regression,0.1383307573415765,0.5974304068522484,0.4578003727870414
Logistic Regression,0.1383307573415765,0.6038543897216274,0.4545858066793277
Logistic Regression,0.1406491499227202,0.6038543897216274,0.4527134793125265
Logistic Regression,0.1406491499227202,0.6081370449678801,0.4524396680909634
Logistic Regression,0.1414219474497681,0.6081370449678801,0.4523251886239656
Logistic Regression,0.1414219474497681,0.6102783725910065,0.452226587359464
Logistic Regression,0.142194744976816,0.6102783725910065,0.4510819155668041
Logistic Regression,0.142194744976816,0.6124197002141327,0.4507234149736234
Logistic Regression,0.1429675425038639,0.6124197002141327,0.4472310163935919
Logistic Regression,0.1429675425038639,0.6167023554603854,0.4442443924919854
Logistic Regression,0.1445131375579598,0.6167023554603854,0.4411844799733716
Logistic Regression,0.1445131375579598,0.6188436830835118,0.4410839601615408
Logistic Regression,0.1452859350850077,0.6188436830835118,0.4407064970444869
Logistic Regression,0.1452859350850077,0.6231263383297645,0.4406224452150108
Logistic Regression,0.1506955177743431,0.6231263383297645,0.437077472384399
Logistic Regression,0.1506955177743431,0.6252676659528907,0.4363413558104526
Logistic Regression,0.1530139103554868,0.6252676659528907,0.4361849245202474
Logistic Regression,0.1530139103554868,0.6295503211991434,0.4343253264818842
Logistic Regression,0.1545595054095827,0.6295503211991434,0.4324693433745817
Logistic Regression,0.1545595054095827,0.6316916488222698,0.4322941200932079
Logistic Regression,0.1561051004636785,0.6316916488222698,0.4295237638946272
Logistic Regression,0.1561051004636785,0.6338329764453962,0.4272331304350054
Logistic Regression,0.1568778979907264,0.6338329764453962,0.4252535971028489
Logistic Regression,0.1568778979907264,0.6381156316916489,0.4247918511336181
Logistic Regression,0.1584234930448222,0.6381156316916489,0.4220546658193272
Logistic Regression,0.1584234930448222,0.6423982869379015,0.4213069925870505
Logistic Regression,0.160741885625966,0.6423982869379015,0.4176334193917476
Logistic Regression,0.160741885625966,0.6466809421841542,0.4159650597573501
Logistic Regression,0.1622874806800618,0.6466809421841542,0.415509606974178
Logistic Regression,0.1622874806800618,0.6488222698072805,0.4138875380291096
Logistic Regression,0.1630602782071097,0.6488222698072805,0.4132216454427947
Logistic Regression,0.1630602782071097,0.6573875802997858,0.4093545822872328
Logistic Regression,0.1653786707882534,0.6573875802997858,0.4081606857443534
Logistic Regression,0.1653786707882534,0.6638115631691649,0.4058119227564261
Logistic Regression,0.1669242658423493,0.6638115631691649,0.4047356402402218
Logistic Regression,0.1669242658423493,0.6659528907922913,0.4039225278552366
Logistic Regression,0.1707882534775888,0.6659528907922913,0.4011466755396131
Logistic Regression,0.1707882534775888,0.6680942184154176,0.40031290394443
Logistic Regression,0.1715610510046367,0.6680942184154176,0.3997640650089585
Logistic Regression,0.1715610510046367,0.6702355460385439,0.3985995618657181
Logistic Regression,0.1723338485316847,0.6702355460385439,0.3983309555168273
Logistic Regression,0.1723338485316847,0.6788008565310493,0.3965225073948843
Logistic Regression,0.1738794435857805,0.6788008565310493,0.3936759756018044
Logistic Regression,0.1738794435857805,0.6809421841541756,0.3916127387615553
Logistic Regression,0.1769706336939721,0.6809421841541756,0.3883655429074827
Logistic Regression,0.1769706336939721,0.683083511777302,0.3880813911879642
Logistic Regression,0.1800618238021638,0.683083511777302,0.3861465102646348
Logistic Regression,0.1800618238021638,0.6852248394004282,0.3840545985114058
Logistic Regression,0.1823802163833075,0.6852248394004282,0.3823518066570075
Logistic Regression,0.1823802163833075,0.6916488222698073,0.3807914126588542
Logistic Regression,0.1901081916537867,0.6916488222698073,0.3712111155902214
Logistic Regression,0.1901081916537867,0.6937901498929336,0.370553292453851
Logistic Regression,0.1908809891808346,0.6937901498929336,0.3704091340217277
Logistic Regression,0.1908809891808346,0.69593147751606,0.3698746665072743
Logistic Regression,0.1916537867078825,0.69593147751606,0.3678853079209975
Logistic Regression,0.1916537867078825,0.6980728051391863,0.3674082853248449
Logistic Regression,0.1924265842349304,0.6980728051391863,0.3672128902311313
Logistic Regression,0.1924265842349304,0.7002141327623126,0.363697140602109
Logistic Regression,0.19629057187017,0.7002141327623126,0.3594146584309995
Logistic Regression,0.19629057187017,0.702355460385439,0.3577221443674599
Logistic Regression,0.1993817619783616,0.702355460385439,0.3548615823408106
Logistic Regression,0.1993817619783616,0.7044967880085653,0.3544175794686963
Logistic Regression,0.2001545595054095,0.7044967880085653,0.3536126227070265
Logistic Regression,0.2001545595054095,0.7066381156316917,0.35292614494931
Logistic Regression,0.2009273570324575,0.7066381156316917,0.3523372287539152
Logistic Regression,0.2009273570324575,0.708779443254818,0.3521471117928732
Logistic Regression,0.2024729520865533,0.708779443254818,0.3518621253317953
Logistic Regression,0.2024729520865533,0.7130620985010707,0.3496967328415391
Logistic Regression,0.2032457496136012,0.7130620985010707,0.3496422072148633
Logistic Regression,0.2032457496136012,0.715203426124197,0.3487835947347597
Logistic Regression,0.2102009273570324,0.715203426124197,0.3403649135375635
Logistic Regression,0.2102009273570324,0.7194860813704497,0.3377198552318997
Logistic Regression,0.2109737248840803,0.7194860813704497,0.3356455229357458
Logistic Regression,0.2109737248840803,0.721627408993576,0.3349002949211881
Logistic Regression,0.2132921174652241,0.721627408993576,0.3328225260410011
Logistic Regression,0.2132921174652241,0.7237687366167024,0.3324661688146526
Logistic Regression,0.214064914992272,0.7237687366167024,0.3318881827833666
Logistic Regression,0.214064914992272,0.7259100642398287,0.3318051255020965
Logistic Regression,0.2171561051004636,0.7259100642398287,0.3291733908978208
Logistic Regression,0.2171561051004636,0.7301927194860813,0.3285904456112052
Logistic Regression,0.2179289026275115,0.7301927194860813,0.3282564675117282
Logistic Regression,0.2179289026275115,0.7323340471092077,0.3266184488084466
Logistic Regression,0.2194744976816074,0.7323340471092077,0.3241345181960853
Logistic Regression,0.2194744976816074,0.7366167023554604,0.3229076370748748
Logistic Regression,0.2217928902627511,0.7366167023554604,0.3190052917502064
Logistic Regression,0.2217928902627511,0.7451820128479657,0.3168551033559285
Logistic Regression,0.2256568778979907,0.7451820128479657,0.3135848656110642
Logistic Regression,0.2256568778979907,0.7473233404710921,0.3130925567099245
Logistic Regression,0.2264296754250386,0.7473233404710921,0.3122475031518518
Logistic Regression,0.2264296754250386,0.7494646680942184,0.3116898344169744
Logistic Regression,0.2287480680061824,0.7494646680942184,0.3095319502401377
Logistic Regression,0.2287480680061824,0.7516059957173448,0.3091941408386637
Logistic Regression,0.2302936630602782,0.7516059957173448,0.3073949749125503
Logistic Regression,0.2302936630602782,0.7580299785867237,0.3045221033185505
Logistic Regression,0.2310664605873261,0.7580299785867237,0.3030476834822435
Logistic Regression,0.2310664605873261,0.7623126338329764,0.3022612404055699
Logistic Regression,0.2333848531684698,0.7623126338329764,0.2998993047339136
Logistic Regression,0.2333848531684698,0.7644539614561028,0.2997337919028701
Logistic Regression,0.2364760432766615,0.7644539614561028,0.2957029268771559
Logistic Regression,0.2364760432766615,0.7665952890792291,0.2956168832000324
Logistic Regression,0.2372488408037094,0.7665952890792291,0.2948635700368094
Logistic Regression,0.2372488408037094,0.7687366167023555,0.294190297137295
Logistic Regression,0.2380216383307573,0.7687366167023555,0.2940660491008571
Logistic Regression,0.2380216383307573,0.7708779443254818,0.2936046675845619
Logistic Regression,0.2395672333848531,0.7708779443254818,0.292336688741623
Logistic Regression,0.2395672333848531,0.7751605995717344,0.2904211924762447
Logistic Regression,0.2480680061823802,0.7751605995717344,0.2796832129626045
Logistic Regression,0.2480680061823802,0.7794432548179872,0.2757173187617043
